id,title,filtered_words,features,label_index
R104,New Report on Election,"['avoid', 'contain', 'live', 'coach', 'approach.', 'customer', 'standard', 'seek', 'meet', 'available.', 'take', 'training', 'herself.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[171,493,855,1388,1413,2238,2481,2967,3514,3556,3614,4506,4687,6434,7493,7538,9462,9940],[4.42484663185681,4.270695952029551,4.019381523748645,3.6516567436233283,3.577548771469606,4.42484663185681,4.42484663185681,3.8187108282864943,4.270695952029551,2.8844015909096608,0.6871770135734415,0.691153161953081,0.691153161953081,4.830311739964974,4.270695952029551,3.8187108282864943,0.691153161953081,3.8187108282864943])",1.0
F156,Flat Earth Confirmed by Sources,"['real', 'nation', 'big.', 'example', 'film', 'dinner', 'similar.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1776,1890,2240,2918,4014,5003,5850,7281,7936,8338,9606,9676,9691],[0.691153161953081,4.607168188650764,4.830311739964974,4.42484663185681,3.0385522707369192,4.019381523748645,4.42484663185681,0.691153161953081,0.6753425559264385,0.691153161953081,0.691153161953081,3.914021008090819,3.0385522707369192,4.42484663185681])",0.0
R194,New Report on Election,"['finish', 'wide', 'community', 'city', 'standard.', 'wait', 'early', 'national.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[1112,2836,3556,3614,4092,4506,4687,5477,5495,6578,7682,8174,9462],[5.117993812416755,4.137164559405029,2.8844015909096608,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,4.42484663185681,3.8187108282864943,4.607168188650764,4.830311739964974,4.019381523748645,0.691153161953081])",1.0
R161,New Report on Technology Breakthrough,"['music', 'story', 'people', 'free', 'community', 'picture.', 'seek', 'teacher', 'interview', 'popular', 'seem.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[171,1020,1073,2227,2887,3614,4263,4502,4506,4687,6035,6148,6370,6855,8174,8708,9462],[4.42484663185681,2.6902455764687034,4.270695952029551,2.7200985396183848,5.117993812416755,0.6871770135734415,4.019381523748645,4.270695952029551,0.691153161953081,0.691153161953081,3.2721671219184243,3.8187108282864943,4.607168188650764,4.830311739964974,4.019381523748645,4.830311739964974,0.691153161953081])",1.0
F113,Immortal Jellyfish Confirmed by Sources,"['nature', 'rate', 'country', 'beat', 'church.', 'seat', 'least', 'system', 'board', 'threat', 'police.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[47,253,503,1634,2066,2569,3611,3996,4391,5850,7281,7454,7870,7936,8070,8094,8338,9876],[4.607168188650764,4.019381523748645,0.691153161953081,4.830311739964974,2.7508701982851385,3.383392757028649,4.019381523748645,4.830311739964974,4.830311739964974,0.691153161953081,0.6753425559264385,4.270695952029551,4.137164559405029,0.691153161953081,4.607168188650764,4.137164559405029,0.691153161953081,2.7508701982851385])",0.0
F150,Hoax Confirmed by Sources,"['sport', 'under.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,4377,5850,7281,7936,8278,8338,9782],[0.691153161953081,2.60568818844064,0.691153161953081,0.6753425559264385,0.691153161953081,4.42484663185681,0.691153161953081,4.830311739964974])",0.0
F047,Miracle Drug Confirmed by Sources,"['interest', 'responsibility', 'stock', 'throw', 'section', 'training.', 'trip', 'film', 'nature', 'manager', 'audience.', 'city', 'language', 'bit', 'fill', 'trip.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[70,503,793,1256,1652,1716,1989,2764,3177,3502,3611,5003,5495,5782,5850,6865,6968,7281,7860,7936,8325,8338,9727],[3.914021008090819,0.691153161953081,4.137164559405029,3.125563647726549,3.4440173788450834,4.607168188650764,4.270695952029551,4.830311739964974,4.830311739964974,4.270695952029551,4.019381523748645,4.42484663185681,3.8187108282864943,4.270695952029551,0.691153161953081,5.117993812416755,3.8187108282864943,0.6753425559264385,2.997730276216664,0.691153161953081,4.019381523748645,0.691153161953081,4.42484663185681])",0.0
F008,Hoax Confirmed by Sources,"['sure', 'success', 'realize', 'your.', 'rock', 'entire', 'career', 'pattern', 'wait', 'forward', 'grow.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,574,617,1582,1821,4198,4377,4930,5477,5850,7281,7936,8094,8338,8411,8824,9828],[0.691153161953081,4.607168188650764,4.019381523748645,4.42484663185681,3.914021008090819,5.523458920524919,2.60568818844064,3.7316994512968646,4.42484663185681,0.691153161953081,0.6753425559264385,0.691153161953081,4.137164559405029,0.691153161953081,3.5085558999826545,3.914021008090819,4.607168188650764])",0.0
F229,Aliens Confirmed by Sources,"['foreign', 'take', 'affect', 'check', 'religious.', 'site', 'win', 'security', 'must', 'tough', 'tv.', 'energy', 'car', 'help.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,855,1023,2398,2634,3674,3901,3952,5447,5850,5891,6055,6206,7281,7936,8307,8338,8356,8444],[0.691153161953081,2.958509563063383,4.019381523748645,4.019381523748645,4.830311739964974,4.270695952029551,4.607168188650764,5.117993812416755,5.523458920524919,3.577548771469606,0.691153161953081,3.914021008090819,4.270695952029551,4.270695952029551,0.6753425559264385,0.691153161953081,4.270695952029551,0.691153161953081,4.830311739964974,5.117993812416755])",0.0
R001,New Report on Research,"['without', 'space', 'far', 'age', 'other.', 'mrs', 'travel', 'nation', 'war', 'other.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[3614,4014,4043,4158,4506,4687,7066,8681,8719,8791,9188,9231,9462,9751],[0.6871770135734415,4.019381523748645,4.137164559405029,3.914021008090819,0.691153161953081,0.691153161953081,2.8844015909096608,4.270695952029551,4.137164559405029,4.019381523748645,4.830311739964974,9.214336377301528,0.691153161953081,4.270695952029551])",1.0
R241,New Report on Public Health,"['want', 'present', 'task', 'relationship', 'item', 'station.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[1290,1770,1916,3614,4260,4506,4687,6219,7712,8130,8451,9462],[5.523458920524919,2.920769235080536,5.523458920524919,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,3.172083663361442,3.914021008090819,4.137164559405029,4.137164559405029,0.691153161953081])",1.0
R198,New Report on Climate Change,"['page', 'stand', 'laugh', 'wonder.', 'article', 'amount', 'meeting', 'yard', 'per.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[20,424,821,1236,1702,2059,2827,3614,4506,4687,6886,7098,7222,8509,9462],[3.383392757028649,4.137164559405029,2.849310271098391,4.607168188650764,4.270695952029551,2.661258039595451,4.137164559405029,0.6871770135734415,0.691153161953081,0.691153161953081,3.577548771469606,3.7316994512968646,4.270695952029551,4.830311739964974,0.691153161953081])",1.0
R229,New Report on Research,"['sort', 'whose', 'often', 'type.', 'rate', 'enjoy', 'position', 'go', 'performance', 'common.', 'public', 'wonder', 'pass', 'successful', 'western', 'public.', 'community', 'use', 'care', 'quickly.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[7,253,524,1339,1770,1805,3614,3744,3818,4506,4687,4723,5133,5310,5659,5720,6451,7066,8174,8366,8392,9351,9462,9539,9700],[4.137164559405029,4.019381523748645,3.5085558999826545,4.137164559405029,2.920769235080536,4.42484663185681,0.6871770135734415,5.117993812416755,5.117993812416755,0.691153161953081,0.691153161953081,4.137164559405029,3.914021008090819,4.270695952029551,4.270695952029551,4.137164559405029,3.5085558999826545,2.8844015909096608,4.019381523748645,5.523458920524919,4.019381523748645,4.607168188650764,0.691153161953081,4.019381523748645,4.830311739964974])",1.0
R205,New Report on Public Health,"['sit', 'course', 'happy', 'month', 'environment', 'activity', 'book.', 'example', 'cost', 'figure', 'write', 'news', 'son.', 'food', 'skill', 'movement', 'soldier', 'offer.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[1440,1770,2407,2433,3226,3331,3614,3652,4110,4141,4490,4506,4687,5294,5347,5445,5741,6219,6946,8110,8653,9462,9606,9968],[4.830311739964974,2.920769235080536,4.270695952029551,4.137164559405029,5.117993812416755,5.117993812416755,0.6871770135734415,4.019381523748645,4.270695952029551,4.019381523748645,4.137164559405029,0.691153161953081,0.691153161953081,4.019381523748645,4.42484663185681,4.830311739964974,4.830311739964974,3.172083663361442,4.270695952029551,4.42484663185681,3.8187108282864943,0.691153161953081,3.914021008090819,3.914021008090819])",1.0
F123,Celebrity Scandal Confirmed by Sources,"['might', 'land', 'wide', 'training', 'continue', 'investment.', 'green', 'actually', 'west', 'management', 'after.', 'rich', 'alone', 'compare.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,551,743,1241,1734,2039,2492,2836,3486,3924,4570,4921,5085,5850,6212,6447,7148,7281,7538,7936,8338],[0.691153161953081,4.270695952029551,3.7316994512968646,3.4440173788450834,5.117993812416755,4.830311739964974,4.137164559405029,4.137164559405029,2.849310271098391,3.914021008090819,5.117993812416755,2.849310271098391,3.7316994512968646,0.691153161953081,4.607168188650764,4.270695952029551,4.42484663185681,0.6753425559264385,3.8187108282864943,0.691153161953081,0.691153161953081])",0.0
F043,Celebrity Scandal Confirmed by Sources,"['pm', 'nor.', 'fear', 'many', 'way', 'way', 'tonight.', 'tonight', 'science', 'safe', 'treat', 'across', 'describe', 'whose.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[503,3363,3389,3486,4921,5188,5850,6383,7026,7074,7085,7281,7642,7936,8338,8439,8750,9184,9391,9513],[0.691153161953081,4.42484663185681,4.42484663185681,2.849310271098391,2.849310271098391,4.270695952029551,0.691153161953081,4.607168188650764,3.914021008090819,3.6516567436233283,4.270695952029551,0.6753425559264385,3.6516567436233283,0.691153161953081,0.691153161953081,5.117993812416755,4.607168188650764,5.117993812416755,7.637421656572989,4.607168188650764])",0.0
F097,Celebrity Scandal Confirmed by Sources,"['cause', 'sense', 'organization', 'bag.', 'real', 'time', 'doctor', 'compare', 'pm', 'program', 'prepare', 'light.', 'daughter', 'kind', 'talk', 'candidate', 'study', 'tough.', 'full', 'toward', 'walk', 'visit', 'consumer', 'dog', 'rule', 'yes.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[316,343,503,573,698,777,1364,2286,2601,3194,3486,4224,4358,4390,4921,5447,5850,5891,6044,6142,7026,7036,7281,7623,7936,8157,8338,8897,8925,9246,9475,9564,9691],[4.019381523748645,4.270695952029551,0.691153161953081,4.270695952029551,4.270695952029551,3.7316994512968646,4.42484663185681,4.607168188650764,5.523458920524919,4.270695952029551,2.849310271098391,4.137164559405029,4.42484663185681,5.523458920524919,2.849310271098391,3.577548771469606,0.691153161953081,3.914021008090819,4.42484663185681,3.577548771469606,3.914021008090819,5.117993812416755,0.6753425559264385,4.137164559405029,0.691153161953081,4.019381523748645,0.691153161953081,4.137164559405029,4.607168188650764,4.019381523748645,4.607168188650764,4.830311739964974,4.42484663185681])",0.0
R014,New Report on Research,"['approach', 'small', 'wish', 'fly.', 'tell', 'leave', 'building', 'girl', 'kind.', 'choice', 'house', 'blue', 'movie.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[222,495,1029,1850,2784,2913,3095,3614,4506,4687,4715,5768,5836,5852,6053,7066,7230,9462],[4.607168188650764,4.42484663185681,4.607168188650764,4.270695952029551,5.117993812416755,3.5085558999826545,4.42484663185681,0.6871770135734415,0.691153161953081,0.691153161953081,4.607168188650764,4.607168188650764,4.607168188650764,4.270695952029551,3.577548771469606,2.8844015909096608,4.830311739964974,0.691153161953081])",1.0
F005,Flat Earth Confirmed by Sources,"['official', 'seem', 'public', 'director', 'little.', 'laugh', 'may', 'over.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1770,1853,2588,2918,4202,5850,7098,7281,7709,7936,8338,8485,9160,9676],[0.691153161953081,2.920769235080536,4.607168188650764,4.137164559405029,3.0385522707369192,4.830311739964974,0.691153161953081,3.7316994512968646,0.6753425559264385,5.117993812416755,0.691153161953081,0.691153161953081,4.607168188650764,3.577548771469606,3.0385522707369192])",0.0
R234,New Report on Research,"['see', 'positive', 'mission', 'draw', 'situation', 'name.', 'development', 'onto', 'country', 'recognize', 'discuss.', 'career', 'full', 'base', 'civil', 'work', 'series.', 'top', 'age', 'though', 'marriage', 'safe', 'section', 'consumer.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1,593,2871,3136,3385,3614,4319,4506,4687,4930,5094,5328,5354,6069,6229,6968,7066,7642,7870,8167,8171,8173,8667,8731,8791,8897,8919,9462,9527],[3.7316994512968646,4.42484663185681,4.019381523748645,4.137164559405029,4.607168188650764,0.6871770135734415,4.019381523748645,0.691153161953081,0.691153161953081,3.7316994512968646,4.42484663185681,3.6516567436233283,4.607168188650764,4.137164559405029,4.270695952029551,3.8187108282864943,2.8844015909096608,3.6516567436233283,4.137164559405029,4.270695952029551,4.270695952029551,3.5085558999826545,4.830311739964974,5.523458920524919,4.019381523748645,4.137164559405029,4.830311739964974,0.691153161953081,4.270695952029551])",1.0
F143,Aliens Confirmed by Sources,"['house', 'challenge', 'truth.', 'keep', 'offer', 'floor', 'listen.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,650,2826,2958,4319,5836,5850,5935,6373,7281,7936,8338,9594],[0.691153161953081,2.958509563063383,5.523458920524919,4.42484663185681,4.019381523748645,4.607168188650764,0.691153161953081,4.42484663185681,5.117993812416755,0.6753425559264385,0.691153161953081,0.691153161953081,3.7316994512968646])",0.0
R073,New Report on Economic Growth,"['read', 'tell', 'war', 'although', 'front', 'most.', 'risk', 'list', 'pass', 'religious', 'artist', 'real', 'cold.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[504,1599,1630,1850,3614,4293,4506,4687,7650,7779,8392,8719,8728,8794,8931,9034,9144,9462,9691],[4.42484663185681,5.117993812416755,4.607168188650764,4.270695952029551,0.6871770135734415,4.270695952029551,0.691153161953081,0.691153161953081,4.019381523748645,3.914021008090819,4.019381523748645,4.137164559405029,3.577548771469606,3.8187108282864943,3.577548771469606,2.920769235080536,2.7508701982851385,0.691153161953081,4.42484663185681])",1.0
R239,New Report on Education,"['recent', 'second', 'continue', 'customer', 'notice.', 'draw', 'figure', 'sit', 'best', 'company.', 'financial', 'hot', 'read', 'could.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[743,763,1413,3008,3614,4110,4506,4687,5047,5591,6946,7366,7407,7650,7876,8167,9256,9462,9693],[3.7316994512968646,4.830311739964974,3.577548771469606,4.607168188650764,0.6871770135734415,4.270695952029551,0.691153161953081,0.691153161953081,2.60568818844064,4.42484663185681,4.270695952029551,5.523458920524919,4.830311739964974,4.019381523748645,5.523458920524919,4.270695952029551,4.42484663185681,0.691153161953081,4.137164559405029])",1.0
F181,Aliens Confirmed by Sources,"['daughter', 'fish', 'health', 'record', 'include', 'must', 'sell.', 'major', 'community', 'take', 'sport', 'i.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[503,564,650,855,1023,1058,1310,1376,2953,4347,5850,7281,7623,7936,8174,8278,8338,8805],[0.691153161953081,4.137164559405029,2.958509563063383,4.019381523748645,4.019381523748645,5.117993812416755,5.117993812416755,4.019381523748645,4.270695952029551,4.137164559405029,0.691153161953081,0.6753425559264385,4.137164559405029,0.691153161953081,4.019381523748645,4.42484663185681,0.691153161953081,4.830311739964974])",0.0
R138,New Report on Election,"['suffer', 'wall', 'face', 'million.', 'process', 'game', 'senior', 'congress', 'break', 'white', 'plant.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[668,3556,3614,4034,4144,4506,4687,5843,6135,6404,7178,7724,8040,8728,8975,9462],[4.42484663185681,2.8844015909096608,0.6871770135734415,5.117993812416755,4.019381523748645,0.691153161953081,0.691153161953081,4.607168188650764,4.42484663185681,3.914021008090819,5.117993812416755,4.830311739964974,3.3262343431887,3.577548771469606,4.137164559405029,0.691153161953081])",1.0
R172,New Report on Economic Growth,"['serve', 'size', 'usually', 'politics', 'model.', 'growth', 'voice', 'cut', 'democratic', 'might', 'series', 'much.', 'writer', 'skill', 'attack', 'specific', 'make.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[320,1206,1725,2059,2990,3192,3530,3614,3924,4463,4506,4687,5606,5693,5887,6906,7576,7634,9034,9144,9156,9462,9968],[4.270695952029551,4.42484663185681,4.830311739964974,2.661258039595451,3.914021008090819,4.270695952029551,4.270695952029551,0.6871770135734415,3.914021008090819,4.42484663185681,0.691153161953081,0.691153161953081,4.137164559405029,4.270695952029551,4.607168188650764,4.270695952029551,5.523458920524919,4.607168188650764,2.920769235080536,2.7508701982851385,4.137164559405029,0.691153161953081,3.914021008090819])",1.0
R143,New Report on Policy,"['hundred', 'amount', 'bed', 'see', 'economic.', 'law', 'everyone', 'list', 'eye', 'several', 'green.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[1341,2007,3614,3979,4506,4687,5175,5354,6944,7016,7222,8728,8893,9227,9462,9497],[4.270695952029551,4.607168188650764,0.6871770135734415,4.270695952029551,0.691153161953081,0.691153161953081,4.019381523748645,4.607168188650764,2.7826188965997183,4.830311739964974,4.270695952029551,3.577548771469606,4.607168188650764,4.607168188650764,0.691153161953081,4.137164559405029])",1.0
F166,Mind Control Confirmed by Sources,"['lead', 'air', 'sit', 'significant', 'along', 'gas.', 'apply', 'event', 'seek.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[88,503,1208,2840,2922,3184,5356,5850,6946,7281,7312,7728,7936,8338,8552,9544],[4.830311739964974,0.691153161953081,2.7200985396183848,3.914021008090819,4.607168188650764,2.849310271098391,4.137164559405029,0.691153161953081,4.270695952029551,0.6753425559264385,4.137164559405029,4.019381523748645,0.691153161953081,0.691153161953081,4.830311739964974,4.830311739964974])",0.0
R003,New Report on Budget Report,"['benefit', 'radio', 'early', 'try', 'blue.', 'treatment', 'garden', 'church', 'here.', 'area', 'push', 'determine', 'card', 'center', 'coach', 'hospital.', 'example', 'page', 'simple', 'tree.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[934,1273,1480,2144,2722,2827,2913,3514,3614,4092,4506,4687,4693,4991,5432,5649,5653,5936,5978,7008,7734,8015,9086,9357,9462,9606],[5.523458920524919,3.4440173788450834,4.42484663185681,3.914021008090819,4.830311739964974,4.137164559405029,3.5085558999826545,4.270695952029551,0.6871770135734415,4.137164559405029,0.691153161953081,0.691153161953081,4.270695952029551,2.60568818844064,2.7200985396183848,4.137164559405029,4.830311739964974,4.270695952029551,4.830311739964974,5.117993812416755,4.607168188650764,4.42484663185681,4.270695952029551,5.117993812416755,0.691153161953081,3.914021008090819])",1.0
R167,New Report on Climate Change,"['food', 'however', 'data', 'force', 'although', 'really.', 'election', 'method', 'first', 'probably.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[132,391,821,911,1695,2059,3614,4506,4687,5415,6015,6403,6959,7779,8653,9462],[4.270695952029551,4.270695952029551,2.849310271098391,4.270695952029551,4.019381523748645,2.661258039595451,0.6871770135734415,0.691153161953081,0.691153161953081,5.523458920524919,4.42484663185681,4.019381523748645,4.270695952029551,3.914021008090819,3.8187108282864943,0.691153161953081])",1.0
R183,New Report on Climate Change,"['feeling', 'go', 'commercial', 'environmental', 'resource', 'reveal.', 'page', 'next', 'go', 'family', 'once.', 'certain', 'son', 'maybe', 'moment', 'war', 'general', 'medical.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[209,613,821,1670,2006,2059,2827,3401,3614,4506,4687,4818,5465,6027,6443,6451,8273,8297,8692,8719,9210,9288,9462],[4.607168188650764,4.42484663185681,2.849310271098391,4.019381523748645,4.270695952029551,2.661258039595451,4.137164559405029,4.019381523748645,0.6871770135734415,0.691153161953081,0.691153161953081,4.830311739964974,4.42484663185681,4.019381523748645,3.5085558999826545,7.017111799965309,4.270695952029551,4.137164559405029,4.607168188650764,4.137164559405029,5.117993812416755,4.607168188650764,0.691153161953081])",1.0
R238,New Report on Technology Breakthrough,"['assume', 'energy', 'age', 'leave', 'child.', 'walk', 'reality', 'control', 'table.', 'later', 'relationship', 'form.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[560,680,1020,1208,1655,2227,2664,2913,3614,4249,4260,4506,4687,6142,6404,8307,8791,9462],[4.270695952029551,3.7316994512968646,2.6902455764687034,2.7200985396183848,4.830311739964974,2.7200985396183848,4.137164559405029,3.5085558999826545,0.6871770135734415,5.523458920524919,4.137164559405029,0.691153161953081,0.691153161953081,3.577548771469606,3.914021008090819,4.270695952029551,4.019381523748645,0.691153161953081])",1.0
R041,New Report on Election,"['social', 'government', 'worker', 'across', 'involve', 'medical.', 'mother', 'sister', 'trade', 'worry', 'husband.', 'analysis', 'note', 'treatment', 'sense', 'order', 'avoid', 'firm.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[354,419,823,1226,1296,1388,2259,2551,2676,3521,3556,3614,4506,4687,5447,6271,7074,8015,8343,9142,9210,9462,9909],[4.607168188650764,4.137164559405029,4.42484663185681,3.7316994512968646,4.42484663185681,3.6516567436233283,2.7826188965997183,5.117993812416755,3.7316994512968646,3.914021008090819,2.8844015909096608,0.6871770135734415,0.691153161953081,0.691153161953081,3.577548771469606,4.270695952029551,3.6516567436233283,4.42484663185681,4.019381523748645,4.830311739964974,5.117993812416755,0.691153161953081,4.42484663185681])",1.0
F237,Government Cover-Up Confirmed by Sources,"['right', 'blood', 'test', 'vote', 'read', 'walk', 'try', 'training.', 'ask', 'attention', 'memory', 'gun', 'challenge', 'pressure', 'deep.', 'door', 'movement', 'mission', 'enjoy.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[503,1790,1982,2259,2359,2764,3144,3507,4693,4847,5294,5661,5850,5935,6069,6142,6586,6847,6941,7281,7650,7936,8313,8338,9214,9813],[0.691153161953081,4.42484663185681,5.117993812416755,2.7826188965997183,3.914021008090819,4.830311739964974,4.270695952029551,4.42484663185681,4.270695952029551,3.914021008090819,4.019381523748645,4.270695952029551,0.691153161953081,4.42484663185681,4.137164559405029,3.577548771469606,4.270695952029551,4.830311739964974,4.019381523748645,0.6753425559264385,4.019381523748645,0.691153161953081,4.607168188650764,0.691153161953081,4.137164559405029,2.997730276216664])",0.0
R086,New Report on Research,"['police', 'left', 'catch', 'amount', 'although', 'education', 'father.', 'care', 'section.', 'media', 'middle', 'church.', 'decade', 'half', 'not.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[1133,1209,1662,1780,3614,3876,4506,4687,5310,5530,6030,7066,7222,7779,7949,8094,9121,9132,9462,9878],[4.607168188650764,4.270695952029551,4.137164559405029,5.117993812416755,0.6871770135734415,4.830311739964974,0.691153161953081,0.691153161953081,4.270695952029551,3.7316994512968646,4.137164559405029,2.8844015909096608,4.270695952029551,3.914021008090819,4.270695952029551,4.137164559405029,4.830311739964974,5.117993812416755,0.691153161953081,4.137164559405029])",1.0
R240,New Report on Policy,"['even', 'crime', 'nothing', 'card.', 'contain', 'protect', 'author', 'week.', 'read', 'speak', 'personal', 'although', 'avoid', 'moment', 'week.', 'experts', 'discuss', 'ongoing', 'developments', 'policy.']","(10000,[731,1388,2092,2302,3401,3614,4292,4506,4687,4732,6406,6944,7235,7493,7650,7779,7939,9350,9462],[4.42484663185681,3.6516567436233283,5.117993812416755,10.23598762483351,4.019381523748645,0.6871770135734415,4.830311739964974,0.691153161953081,0.691153161953081,4.270695952029551,4.607168188650764,2.7826188965997183,4.607168188650764,4.270695952029551,4.019381523748645,3.914021008090819,4.42484663185681,4.270695952029551,0.691153161953081])",1.0
R133,New Report on Public Health,"['society', 'investment', 'american', 'generation', 'every', 'between.', 'within', 'authority', 'education.', 'good', 'last', 'focus', 'next', 'they.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[327,1176,1562,1770,1777,3011,3614,3931,3989,4506,4687,5047,6168,6219,6963,7652,8273,9462,9681,9817],[4.137164559405029,4.270695952029551,4.137164559405029,2.920769235080536,5.523458920524919,5.117993812416755,0.6871770135734415,4.137164559405029,4.830311739964974,0.691153161953081,0.691153161953081,2.60568818844064,4.019381523748645,3.172083663361442,4.607168188650764,4.270695952029551,4.270695952029551,0.691153161953081,4.607168188650764,3.577548771469606])",1.0
F044,Hoax Confirmed by Sources,"['debate', 'kid', 'development', 'check.', 'artist', 'open', 'deep', 'remain.', 'cup', 'song', 'character', 'line', 'state', 'actually.', 'employee', 'education', 'mind.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1182,1762,1808,2604,2871,3059,3723,3888,4377,4867,5530,5783,5850,6548,6764,7281,7350,7936,8276,8338,8931,9394],[0.691153161953081,4.42484663185681,4.270695952029551,4.019381523748645,4.830311739964974,4.019381523748645,3.8187108282864943,4.830311739964974,5.523458920524919,2.60568818844064,3.7316994512968646,3.7316994512968646,4.270695952029551,0.691153161953081,4.830311739964974,4.830311739964974,0.6753425559264385,4.607168188650764,0.691153161953081,4.42484663185681,0.691153161953081,3.577548771469606,5.117993812416755])",0.0
F125,Government Cover-Up Confirmed by Sources,"['five', 'art', 'upon', 'name.', 'whatever', 'citizen', 'different', 'gas', 'life', 'recently.', 'another', 'easy', 'much', 'people', 'tend', 'rule.', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet.']","(10000,[8,503,524,760,1031,1810,2259,3477,4263,5607,5850,5974,6683,6735,7281,7695,7711,7854,7936,8166,8338,8919,9813],[4.137164559405029,0.691153161953081,3.5085558999826545,4.830311739964974,5.523458920524919,3.8187108282864943,2.7826188965997183,4.607168188650764,4.019381523748645,4.137164559405029,0.691153161953081,3.8187108282864943,4.607168188650764,4.830311739964974,0.6753425559264385,4.607168188650764,5.117993812416755,4.830311739964974,0.691153161953081,4.607168188650764,0.691153161953081,4.830311739964974,2.997730276216664])",0.0
F165,Secret Cure Confirmed by Sources,"['cover', 'put', 'research.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[503,3892,5850,6104,6747,7066,7281,7936,8338,8871],[0.691153161953081,2.5530444549552183,0.691153161953081,4.019381523748645,2.5530444549552183,2.8844015909096608,0.6753425559264385,0.691153161953081,0.691153161953081,4.019381523748645])",0.0
F137,Flat Earth Confirmed by Sources,"['identify', 'speech', 'west', 'space', 'significant.', 'surface', 'wind', 'home', 'herself.', 'third', 'resource', 'hot.', 'garden', 'effect', 'collection.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[502,503,1670,2126,2238,2558,2918,3365,3652,3967,4498,5085,5850,5936,6324,7281,7936,8338,8771,9188,9676],[4.019381523748645,0.691153161953081,4.019381523748645,5.523458920524919,4.42484663185681,4.270695952029551,3.0385522707369192,4.42484663185681,4.019381523748645,4.137164559405029,4.830311739964974,3.7316994512968646,0.691153161953081,4.270695952029551,3.8187108282864943,1.350685111852877,0.691153161953081,0.691153161953081,4.42484663185681,4.830311739964974,3.0385522707369192])",0.0
